post_id,query,collection_type,text,likes,reposts,replies,timestamp_utc,author_username,scraped_at_utc
1747965717310472277,pajak sepeda pemerintah,targeted,"🚨🗣️Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan berencana menaikkan pajak sepeda motor berbahan bakar minyak (BBM) atau bensin. 

""Tadi kita rapat, dan pemerintah tengah menyiapkan kebijakan menaikkan pajak untuk sepeda motor konvensional, https://t.co/JtkULiKp7x",2,0,2,Thu Jan 18 12:54:37 +0000 2024,inilahdotcom,2026-08-04T20:48:37.969439+00:00
1747899162476363861,pajak sepeda pemerintah,targeted,"Siap-siap! Bocoran dari Luhut: Pemerintah Kaji Naikkan Pajak Sepeda Motor Non Listrik
https://t.co/E6jOa9o9jK",93,58,96,Thu Jan 18 08:30:09 +0000 2024,geloraco,2026-08-04T20:48:37.969439+00:00
1635583328689754113,pajak sepeda pemerintah,targeted,"@Outstandjing 1000 aja ioniq yang terjual, 80 Milyar hilang dari tangan pemerintah, bisa dalam bentuk tunai bantuan pemerintah maupun pengurangan pendapatan pajak, belum lagi dari wuling listrik dan sepeda motor listrik ..",2,1,0,Tue Mar 14 10:07:07 +0000 2023,djsasoon,2026-08-04T20:48:37.969439+00:00
1632202469278363650,pajak sepeda pemerintah,targeted,"@abu_waras @anamjb82 Bener ya? OK. rakyat tdk perlu bayar pajak, BBM dinaikkan gak apa2. Pergi naik sepeda onthel. Masak pakai kayu bakar.
Pemerintah kok""ngancam"" rakyat? Apa benar berita ini?",15,2,1,Sun Mar 05 02:12:48 +0000 2023,her_alone,2026-08-04T20:48:37.969439+00:00
1625023006161653761,pajak sepeda pemerintah,targeted,"Pemerintah hanya memberi subsidi sepeda motor listrik, mobil listrik mendapat diskon pajak. 

Iming-iming memangkas subsidi BBM. 👀

#MajalahTempo https://t.co/kiNFYNy6PB",2,2,0,Mon Feb 13 06:44:10 +0000 2023,temponewsroom,2026-08-04T20:48:37.969439+00:00
1621081630818578438,pajak sepeda pemerintah,targeted,"Ketua MPR Usul Pemerintah Bikin Jalan Tol Khusus Motor: Singgung soal pembayaran pajak, Ketua MPR telah mengusulkan pemerintah terkait dibangunnya jalan tol khusus sepeda motor. https://t.co/Eah1hmfYLz",0,0,0,Thu Feb 02 09:42:33 +0000 2023,pikiran_rakyat,2026-08-04T20:48:37.969439+00:00
1613762220844019717,pajak sepeda pemerintah,targeted,"@txtdrimedia ""Kita ini sudah bayar pajak belasan juta ke pemerintah setahun, masa kita (nggak) kasih prioritas, giliran sepeda (bangun jalur) aja, sampai mengeluarkan anggaran puluhan miliar aja (pemerintah) mau kok,""  UCAPAN TOLOL",14,0,0,Fri Jan 13 04:57:50 +0000 2023,an7onchx,2026-08-04T20:48:37.969439+00:00
1607232222016471041,pajak sepeda pemerintah,targeted,"Kemudian, untuk biaya perpanjangan SIM sesuai dengan Peraturan Pemerintah Nomor 60 Tahun 2016 tentang Penerimaan Negara Bukan Pajak adalah Rp 80.000 untuk perpanjangan SIM A (mobil) dan Rp 75.000 untuk perpanjangan SIM C (sepeda motor).",0,0,1,Mon Dec 26 04:29:57 +0000 2022,detikoto,2026-08-04T20:48:37.969439+00:00
1605127646114852864,pajak sepeda pemerintah,targeted,"@Lenny_diary Bukan cuma masalah mental masyarakat. Indo jadi begini juga udah disetting. 

Coba kalo Belanda dibanjirin motor murah dan pajak murah seharga yg ada disini, yakin mrk masih naik sepeda? Kuncinya di pemerintah yg ngebiarin negaranya dijadiin tempat jualan motor orang jepang 😂",220,27,9,Tue Dec 20 09:07:07 +0000 2022,halamanrum,2026-08-04T20:48:37.969439+00:00
1578676086040252416,pajak sepeda pemerintah,targeted,"Thailand telah lebih maju dalam pengembangan otomotif berbasis listrik karena tidak memberlakukan komponen pajak di pemerintah daerah.

https://t.co/87JAEAILzz",5,5,0,Sat Oct 08 09:18:03 +0000 2022,barisandata,2026-08-04T20:48:37.969439+00:00
1566624023882059776,pajak sepeda pemerintah,targeted,"14/14 jadi, bagaimana, mau kita dorong dpr dan pemerintah membikin undang-undangnya, wahai para pengguna kendaraan bermotor yang getol menyinggung-nyinggung soal pajak untuk sepeda?",1,0,0,Mon Sep 05 03:07:28 +0000 2022,B2WIndonesia,2026-08-04T20:48:37.969439+00:00
1561527588228517888,pajak sepeda pemerintah,targeted,"2/3 pertama, dengan elektrifikasi. sepeda listrik. saat ini semakin banyak produk sepeda listrik di pasar. harganya mungkin masih jadi kendala bagi banyak orang, kecuali mungkin pemerintah memutuskan memberi kemudahan (dispensasi pajak, diskon pajak, stimulus keuangan, dsb.).",1,1,1,Mon Aug 22 01:36:03 +0000 2022,B2WIndonesia,2026-08-04T20:48:37.969439+00:00
1526140366860132352,pajak sepeda pemerintah,targeted,"@emerson_yuntho Jaman orba, sekampung yg punya tv cuma seorang, yg punya motor cuma kades dan pejabat pemda golongan tinggi, sepeda pancal kena pajak, tv kena pajak, omong ttg pemerintah harus ati"". Banyak orang hilang ketika ngomongin kejelekan pejabat...banyak lagi dah",2,1,0,Mon May 16 09:59:52 +0000 2022,MbahWin3,2026-08-04T20:48:37.969439+00:00
1526085978632646657,pajak sepeda pemerintah,targeted,"@emerson_yuntho Listrik blm ad..nonton tv di atur Krn pke accu yg d cas k tkgnya smnggu skli ..tiap bln msti byar pajak tv, sepeda..ga bsa koar2 sbbas skrg kl kritik pemerintah..itu hnya sbgian kcil aj gan...😁😁😁",3,1,3,Mon May 16 06:23:45 +0000 2022,Tommyleewijaya2,2026-08-04T20:48:37.969439+00:00
1511576938099355651,pajak sepeda pemerintah,targeted,"Pemerintah mengenakan tarif Pajak Pertambahan Nilai (PPN) 1,1 persen untuk kendaraan bermotor bekas, baik sepeda motor maupun mobil, per 1 April 2022.

https://t.co/OuJukwBqPa",16,10,6,Wed Apr 06 05:30:00 +0000 2022,TirtoID,2026-08-04T20:48:46.894156+00:00
1499775546779385857,pajak sepeda pemerintah,targeted,"@ASEPFAH41003651 @fadlizon @jokowi @mohmahfudmd Jaman soeharto...??? Jalanan masih bnyk yg blum diaspal apalagi dibeton listrik tidak merata, motor gak kebeli sepeda, tv kena pajak, tv cuma tvri, klo ada yg mngkritik pemerintah langsung diciduk Gak pake lama, 32 thn jd presiden bagusnya sebelah mana...??",1,0,0,Fri Mar 04 15:55:29 +0000 2022,TLedenk,2026-08-04T20:48:46.894156+00:00
1485457238018109441,pajak sepeda pemerintah,targeted,"akhirnya mulai di terima oleh warga kota agats dan bnyk yg menggunakannya .Pemerintah pun mengeluarkan kebijakan menerapkan penggunaan plat nomor penganti stiker retribusi. motor listrik dikategorikan sepeda, maka pemiliknya tidak memiliki STNK, pajak kendaraan atau SIM.",9,0,21,Mon Jan 24 03:39:38 +0000 2022,termousr,2026-08-04T20:48:46.894156+00:00
1450741740906762244,pajak sepeda pemerintah,targeted,"Kondisi rakyat seperti ikan kekurangan air, tapi pemerintah terus memeras rakyat dgn pajak, mungkin kedepannya, sepeda juga pake plat nomor biar bisa dikenakan pajak. Ini jaman udah merdeka apa masih jaman VOC sih ⁉️",5,2,1,Wed Oct 20 08:32:39 +0000 2021,velodrone_id,2026-08-04T20:48:46.894156+00:00
1443758168027197446,pajak sepeda pemerintah,targeted,"@samuel_glenn @wirakid @closetooutlaw @RodriChen Bukannya awalnya bahas keringetan  ya? Ya tinggal keberpihakan pemerintah aja sih buat utamakan akses sepeda setelah pejalan kaki. Pajak Kendaraan dinaikan, parkir dipersulit, jangan buat kebijakan yg car/motor oriented. Bisa kok, Colombia aja bisa, masa kita ga bisa.",5,0,1,Fri Oct 01 02:02:25 +0000 2021,Mang_Yuga,2026-08-04T20:48:46.894156+00:00
1428051646458712064,pajak sepeda pemerintah,targeted,"@agussari @panggilaja_dan Kalau begitu keduanya harus ada perencanaan tata kelola limbahnya

tapi saya tanya sih, karena ga tau jga regulasinya, ntar udh psang tba2 kna Pajak Baterai, nmnya Pemerintah, Sepeda rame aja ad wcna dpajekin, kalau lbh rmah sy ykin lbh rmah panel surya",2,0,0,Wed Aug 18 17:50:19 +0000 2021,arif_firsyah,2026-08-04T20:48:46.894156+00:00
1410129126875222019,pajak sepeda pemerintah,targeted,"Badan Anggaran DPR RI mengusulkan agar pemerintah bisa menaikkan penghasilan tidak kena pajak (PTKP) menjadi Rp 8 juta per bulan, serta sepeda motor diusulkan bebas pajak. https://t.co/QyD66iHeCL",2,1,1,Wed Jun 30 06:52:37 +0000 2021,kumparan,2026-08-04T20:48:46.894156+00:00
1406454380753145859,pajak sepeda pemerintah,targeted,"Jika tidak dibongkar setuju sepeda dikenakan pajak, karena dia diberi jalur khusus oleh pemerintah.",3,1,0,Sun Jun 20 03:30:29 +0000 2021,hansssolo,2026-08-04T20:48:46.894156+00:00
1405791973558996996,pajak sepeda pemerintah,targeted,"Saya mendukung Polri dan Pemerintah Pusat untuk membongkar penbatas jalan yang disebut sebagai jalur sepeda oleh @aniesbaswedan yg nyata2 mencaplok hak pengguna jakan lainnya khususnya Mobil dan Motor yg setiap tahun membayar pajak.

Ini bukan kemajuan ya neng, tapi kebodohan..! https://t.co/0AmEBchhOX",202,32,54,Fri Jun 18 07:38:19 +0000 2021,FerdinandHaean3,2026-08-04T20:48:46.894156+00:00
1405473556851347461,pajak sepeda pemerintah,targeted,"@ulil Sepeda cuman bayar ppn sama bea masuk buat sebagian produk import, motor/mobil kan bayar pajak taunan. Dilihat dari pemerintah skrg yg BU BGT yaaaaa... Hahaha",2,0,0,Thu Jun 17 10:33:03 +0000 2021,asuurya,2026-08-04T20:48:46.894156+00:00
1404552307035963392,pajak sepeda pemerintah,targeted,"Th 1960an, saat kls 3 SD saya ikut ke kota diajak ayah untuk bayar pajak radio di kantor pos.
Kini sembako akan dipajaki. Kenapa ribut? Pemerintah harus bayar utang, beli senjata dan mau buat ibukota baru. Rakyat harus bayar pajak, peneng sepeda dllnya.",16,2,4,Mon Jun 14 21:32:19 +0000 2021,mpujayaprema,2026-08-04T20:48:46.894156+00:00
1399000349734629379,pajak sepeda pemerintah,targeted,"@sosmedkeras Capek² pemerintah ngutang untk buatin jln speda, eh yg pke sepeda pke jln gede yg notabenenya duit dri pajak",37,0,0,Sun May 30 13:50:50 +0000 2021,rizz_zzkk,2026-08-04T20:48:46.894156+00:00
1397921505023905796,pajak sepeda pemerintah,targeted,"Unpopular opinion : sepeda peleton buat olahraga harus mengalah dengan kendaraan bermotor yang bayar pajak jalan raya.

Insentif pemerintah untuk pesepeda agar tidak commuting dengan kendaraan bermotor, bukan yang tujuan utamanya untuk olahraga tapi ke kantor pakai mobil.",2,2,2,Thu May 27 14:23:53 +0000 2021,rezkykzain,2026-08-04T20:48:46.894156+00:00
1374371727107452941,pajak sepeda pemerintah,targeted,@B2WIndonesia @nicodemusbimo Mari dorong pemerintah untuk keluarkan aturan pembatasan kendaraan bermotor... biar lebih banyak jalur untuk sepeda... tapi kalo pajak kendaraan bermotor dipindah ke pajak sepeda bagaimana donk ???? Kan sepeda tidak kena pajak tahunan...,1,0,0,Tue Mar 23 14:45:28 +0000 2021,EvertMamangkey,2026-08-04T20:48:46.894156+00:00
1373850613939806211,pajak sepeda pemerintah,targeted,"@nicodemusbimo @B2WIndonesia Saya mensubstitusi mobil dgn sepeda. Mobil saya parkir di rumah, tapi kena pajak full setahun. Jadi siapa bilang pesepeda tdk bayar pajak. Malah pemerintah harusnya bersyukur dapat pajak dari mobil tapi orangnya naik sepeda",4,1,2,Mon Mar 22 04:14:45 +0000 2021,NUpadhana,2026-08-04T20:48:46.894156+00:00
1371656496002469895,pajak sepeda pemerintah,targeted,"daripada memotong pajak penjualan barang mewah untuk mobil baru, pemerintah mestinya pilih kebijakan seperti ini: mendorong orang menggunakan sepeda listrik saja, dengan potongan pajak. amerika serikat, penghasil mobil yang penduduknya gila mobil, saja mengarah ke sana.",6,1,0,Tue Mar 16 02:56:07 +0000 2021,B2WIndonesia,2026-08-04T20:48:46.894156+00:00
1300399208059543552,pajak sepeda pemerintah,targeted,"Pemerintah menerbitkan aturan baru untuk mengatur tata niaga impor. 

baca selengkapnya, di https://t.co/XDHBODJYeI

#vivacoid #impor #sepeda #pajak https://t.co/fls0nFxedp",7,2,2,Mon Aug 31 11:45:06 +0000 2020,VIVAcoid,2026-08-04T20:48:46.894156+00:00
1291618468630900737,pajak sepeda pemerintah,targeted,"Wengeriyeeee indonesia, selama pandemi mampu orang beli sepeda brompton ini🤣 tapi ntar kalo disuruh bayar pajak ngedumel, ngomel ngomel, repost repost berita di medsos trs dikata katain tu pemerintah. Itu belinya maksain keadaan apa gmn Uuuupsss😝🤭 https://t.co/4ZuPuKDDeI",10,2,5,Fri Aug 07 06:13:34 +0000 2020,noviarahayuu,2026-08-04T20:48:46.894156+00:00
1290936324795465728,pajak sepeda pemerintah,targeted,"Di Luxembourg, pemerintah di sana subsidi penduduknya € 850 u beli e-bike yg harganya termurah sktr € 2500, cakep!

Di Indonesia, pemerintah berencana (dan langsung dikecam) mengenakan pajak bagi pemilik sepeda biasa, luar biasa kan?",5,0,2,Wed Aug 05 09:02:58 +0000 2020,Gank_Of_Petojo,2026-08-04T20:48:46.894156+00:00
1287639950888861696,pajak sepeda pemerintah,targeted,@gigasaja @kurawa Ya apa hubungannya beli sepeda sama pajak? Pemerintah Indon emang busuk aja semua mau dipajakin.,2,0,6,Mon Jul 27 06:44:22 +0000 2020,sinaga_doly,2026-08-04T20:48:46.894156+00:00
1286931620453216256,pajak sepeda pemerintah,targeted,"@gigariva Anda salah,  ini saya ingatkan
https://t.co/nzWYWP2o9L",20,5,7,Sat Jul 25 07:49:43 +0000 2020,sakitotak3,2026-08-04T20:48:52.416711+00:00
1285548601590968322,pajak sepeda pemerintah,targeted,Pemerintah Kota Palembang mewacanakan penerapan pajak sepeda untuk klasifikasi tertentu di Palembang. #publisherstory https://t.co/SGlIV26t6m,2,1,2,Tue Jul 21 12:14:05 +0000 2020,kumparan,2026-08-04T20:48:52.416711+00:00
1280675697485209601,pajak sepeda pemerintah,targeted,"@amerizkano @rexsadboycounty @iqballupamakan @tidehends @katayunus @nasgormass @txtdrpemerintah Aku awam. Masalah UU, ini dari dulu ngapain? Momentumnya ini loh, semua org pada protes rapidtest yg berbayar. Terus belakangan rakyat agak seneng dikit bisa maen sepeda jg tiba tiba diwacana kena pajak. Tb” ini. Kesannya pemerintah gk seneng liat rakyatnya seneng dikit.",1,1,2,Wed Jul 08 01:30:54 +0000 2020,aqilaryaprnc,2026-08-04T20:48:52.416711+00:00
1280428954394882048,pajak sepeda pemerintah,targeted,"Kisruh wacana pajak #sepeda terus bergulir meski telah dibantah pemerintah. 

@kemenhub151 menyebut bukan aturan pajak sepeda yg disusun, melainkan aturan keselamatan #bersepeda. 

Kira-kira, efektifkah aturan ini menurut Anda? https://t.co/ElBXSHpUzl 

#WrapUp #PodcastIndonesia https://t.co/5rCVE2WG5z",1,0,0,Tue Jul 07 09:10:26 +0000 2020,beritaKBR,2026-08-04T20:48:52.416711+00:00
1280146429873229824,pajak sepeda pemerintah,targeted,"2. Pajak Sepeda
Kelengkapan wajib lainnya adalah peneng atau tanda lunas pajak sepeda. aran pajak sepeda berbeda di tiap wilayah, sesuai dengan semangat desentralisasi pemerintahan sejak 1905. Pemerintah kolonial menggunakan pajak ini untuk merawat jalan. https://t.co/S6EAeLB2tG",11,0,1,Mon Jul 06 14:27:47 +0000 2020,HoldenKlasik,2026-08-04T20:48:52.416711+00:00
1280018165838147585,pajak sepeda pemerintah,targeted,"Kisruh soal wacana pajak sepeda terus bergulir meski telah dibantah pemerintah. 

@kemenhub151 menyebut bukan aturan pajak sepeda yang tengah disusun, melainkan aturan keselamatan bersepeda. 

Apakah aturan ini bakal efektif? https://t.co/ElBXSHpUzl 

#WrapUp #PodcastIndonesia https://t.co/xT9qmfLnZV",1,0,0,Mon Jul 06 05:58:06 +0000 2020,beritaKBR,2026-08-04T20:48:52.416711+00:00
1279751584948252672,pajak sepeda pemerintah,targeted,"Hahaha..😂🤣😂🤣
Ayah naen @ustadtengkuzul kena timpuk @03__nakula 
.
.
.
.
.
Niat bikin narasi menyudutkan pemerintah malah disodorin pajak sepeda (peneng), pajak radio (pajak tv juga dulu ada).
Bukti lagi kalo jempol ma otak tak sinkron. Bikin caption gak dipikir dulu..",2,2,3,Sun Jul 05 12:18:49 +0000 2020,maswege,2026-08-04T20:48:52.416711+00:00
1279735293663301633,pajak sepeda pemerintah,targeted,"Pajak Sepeda Hoax, Pemerintah Godok Permenhub Keselamatan Pesepeda https://t.co/OBs9JaHtEr https://t.co/axe63emwbv",2,1,0,Sun Jul 05 11:14:04 +0000 2020,soloposdotcom,2026-08-04T20:48:52.416711+00:00
1279686453434314752,pajak sepeda pemerintah,targeted,"Ketika kendaraan bermotor mulai membanjiri Indonesia, pemerintah mulai melupakan pajak sepeda. Kini, ketika pemilik dan pengguna sepeda melimpah di tengah pandemi, isu pajak sepeda kembali mencuat.

https://t.co/uM6al7Zwm5 https://t.co/4SMJktxuhn",112,28,13,Sun Jul 05 08:00:00 +0000 2020,TirtoID,2026-08-04T20:48:52.416711+00:00
1279012099750944769,pajak sepeda pemerintah,targeted,Wacana adanya pajak untuk pengguna sepeda merupakan ketidakmampuan pemerintah dalam menangani Covid-19.,2,0,0,Fri Jul 03 11:20:22 +0000 2020,FazrulFalakh,2026-08-04T20:48:52.416711+00:00
1278973504176533505,pajak sepeda pemerintah,targeted,"Di tengah hobi masyarakat untuk bersepeda, muncul isu pemerintah akan menerapkan pajak bagi sepeda. Benarkah demikian? Setujukah Anda dengan pajak bagi sepeda? Selengkapnya di #FactCheckMetroTV berikut ini. https://t.co/LhBx5Iypqb",2,1,2,Fri Jul 03 08:47:00 +0000 2020,Metro_TV,2026-08-04T20:48:52.416711+00:00
1278656167938416641,pajak sepeda pemerintah,targeted,"Bike to Work: Sebuah kemunduran yang dilakukan pemerintah, jika wacana pengenaan pajak pada sepeda, benar-benar terjadi. #biketowork 

https://t.co/9n8B8RBGtd",4,1,0,Thu Jul 02 11:46:01 +0000 2020,antaranews,2026-08-04T20:48:52.416711+00:00
1278512526955646976,pajak sepeda pemerintah,targeted,"Belanda:  Membelikan sepeda bagi rakyat nya yang mau bersepeda.
Italia:  Mensubsidi pembelian sepeda bagi rakyat nya yang mau bersepeda. 
Indonesia : Rakyat nya membeli sepeda dengan uang nya sendiri dan pemerintah nya menarik pajak bagi rakyat nya yang bersepeda.🙄🙄",3,0,1,Thu Jul 02 02:15:14 +0000 2020,AyraLubis,2026-08-04T20:48:52.416711+00:00
1278395681078513664,pajak sepeda pemerintah,targeted,"Banyak yg nonton netflix, netflix dipajakin. Banyak sepedaan, sepeda kena pajak. Wacana dari pemerintah ini ‘hinggap bak langau, titik bak hujan’.",2,0,2,Wed Jul 01 18:30:56 +0000 2020,blurdikit,2026-08-04T20:48:52.416711+00:00
1278297906894651392,pajak sepeda pemerintah,targeted,"@JeanAprilia96 Inilah kecerdikan yg licik dr Pemerintah, kan mrk melihat bersepeda sekarang lg ngetren dimasyarakat, byk org punya 2 atau 3 sepeda. Mkx lihat momen bgs peras pajak",2,0,0,Wed Jul 01 12:02:25 +0000 2020,GarudaOposisi2,2026-08-04T20:48:52.416711+00:00
1278286966124015616,pajak sepeda pemerintah,targeted,"PAJAK SEPEDA
Sudah ada sejak era pemerintah kolonial Belanda, Jepang, s/d Republik, doeloe disebut peneng, seperti STNK usianya setahun, menjadi pemasukan dana bagi Pemda. Setelah lama raib kalau kini diadakan lagi, sudah sewajarnya karena memakai fasilitas umum - https://t.co/nNAabYm6Iv",2,2,0,Wed Jul 01 11:18:56 +0000 2020,yan_widjaya,2026-08-04T20:48:52.416711+00:00
1278240842734399490,pajak sepeda pemerintah,targeted,"netflix kena pajak, sepeda kena pajak, apakah nanti pajak ulang tahun dan jadian akan benar benar disahkan juga oleh pemerintah?",1,0,0,Wed Jul 01 08:15:40 +0000 2020,cilornotcrime,2026-08-04T20:48:52.416711+00:00
1278207899643215872,pajak sepeda pemerintah,targeted,"Quote : Menghindari penumpukan massa dan mencegah kemacetan lalu lintas, pemerintah Italia memberikan keringanan kepada warganya yang ingin membeli sepeda.

Itulah beda pemerintah yang berpikir logis dan pemerintah yang cuman ingin memungut pajak...

🤔
https://t.co/LC9gXLX9fM",42,20,8,Wed Jul 01 06:04:45 +0000 2020,ferizandra,2026-08-04T20:48:52.416711+00:00
1278199012458258432,pajak sepeda pemerintah,targeted,"Entah siapa yang memulai menyebarkan berita yang mengatakan bila pemerintah melalui Kementerian Perhubungan berwacana akan mengenakan pajak bagi pemilik sepeda, menyusul semakin maraknya masyarakat perkotaan yang hobby bersepeda.
SEPEDA DIKENAKAN PAJAK ITU HOAX https://t.co/DgepAHdQsj",5,0,3,Wed Jul 01 05:29:27 +0000 2020,gadisresidu_b3,2026-08-04T20:48:52.416711+00:00
1278130545612828672,pajak sepeda pemerintah,targeted,Pemerintah akan tetapkan pajak sepeda? Ini penjelasannya https://t.co/19IwkZM4XY,1,0,0,Wed Jul 01 00:57:23 +0000 2020,CiledugOnline,2026-08-04T20:48:52.416711+00:00
1278111729411448832,pajak sepeda pemerintah,targeted,"@LaillyFadillah @TanYoana saya berkali-kali membaca berita ini takut salah tafsir, ternyata, saya tercengang juga.

kok bisa ya, pemerintah semakin kehilangan sense of sensitity terhadap kehidupan rakyat

sepeda bakal kena pajak, barang mewah justru dicabut. kalau benar, ini cukup melukai hati rakyat",15,0,1,Tue Jun 30 23:42:37 +0000 2020,Dr_lukman_waris,2026-08-04T20:48:58.183729+00:00
1278066576764178433,pajak sepeda pemerintah,targeted,"Setelah sepeda di pajaki,next jalan kaki juga bisa kena pajak lho😂
mr,jokowi is the best!!

Sepeda Mau Dipajaki Pemerintah, Fadli Zon: Tanda Negara Mau Bangkrut https://t.co/SmMKOgHikd",3,0,0,Tue Jun 30 20:43:11 +0000 2020,Innayaputri72,2026-08-04T20:48:58.183729+00:00
1278019714581594113,pajak sepeda pemerintah,targeted,"Yaah, lagu lamaa
china nolongin indonesia,
Bukan mencaplok indonesia
pemerintah bukan pungut pajak sepeda, 
Tapi mau ngebunuh pelan pelan rakyat rakyatnyaa #KentutJugaPajakinAja",2,0,0,Tue Jun 30 17:36:59 +0000 2020,IMaidatus,2026-08-04T20:48:58.183729+00:00
1277968300660584448,pajak sepeda pemerintah,targeted,"Beredar hoax yang menyebutkan bahwa Kemenhub mau memperlakukan Pajak Sepeda.
Ini penjelasannya.

https://t.co/MAq56aGiAb",2,0,0,Tue Jun 30 14:12:41 +0000 2020,Bsuworo,2026-08-04T20:48:58.183729+00:00
1277966357309448196,pajak sepeda pemerintah,targeted,https://t.co/oMGdMSUeY5,29,6,11,Tue Jun 30 14:04:57 +0000 2020,KatolikG,2026-08-04T20:48:58.183729+00:00
1277956734984654849,pajak sepeda pemerintah,targeted,"@rnlmonda Aku hampir percaya tadi wkwkwk, untung googling dulu https://t.co/Y1dYuqCuV0",6,3,1,Tue Jun 30 13:26:43 +0000 2020,gadulumager,2026-08-04T20:48:58.183729+00:00
1277934812469198848,pajak sepeda pemerintah,targeted,@zuhrisanifahmi https://t.co/vSqHKcYSW3,9,1,2,Tue Jun 30 11:59:36 +0000 2020,rnlmonda,2026-08-04T20:48:58.183729+00:00
1277924259017355265,pajak sepeda pemerintah,targeted,"Tidak benar regulasi terkait pajak sepeda. Yang benar adalah pemerintah sedang menyiapkan regulasi untuk mendukung keselamatan para pesepeda.
Paham!

#KentutJugaPajakinAja
#SesatPikirLagi https://t.co/F4IZFLbELt",373,59,35,Tue Jun 30 11:17:40 +0000 2020,rnlmonda,2026-08-04T20:48:58.183729+00:00
1277921700328304640,pajak sepeda pemerintah,targeted,"Pemerintah ini emang suka banget ngerusuhin kesenengan warga ya 😂😂

https://t.co/VafX5LwVri https://t.co/IsJkgTEaFO",2,2,4,Tue Jun 30 11:07:30 +0000 2020,djaycoholyc,2026-08-04T20:48:58.183729+00:00
1277874777479237635,pajak sepeda pemerintah,targeted,"Geger Pajak Sepeda, Pengamat: Pemerintah Memang Bisa Pungut https://t.co/KPHDtnO9AN",1,0,0,Tue Jun 30 08:01:03 +0000 2020,Bisniscom,2026-08-04T20:48:58.183729+00:00
1277867104532717568,pajak sepeda pemerintah,targeted,"Semoga bener ya Kemenhub ga narikin pajak untuk pesepeda 
Jangan gegara diributin terus ngeles sebentar tapi nanti tetiba keluar UU baru lagi 😗
https://t.co/spHIJ40zZm",14,2,2,Tue Jun 30 07:30:34 +0000 2020,4UdibA,2026-08-04T20:48:58.183729+00:00
1277849860704632833,pajak sepeda pemerintah,targeted,Tidak Benar Pemerintah Akan Memungut Pajak Sepeda https://t.co/A8zWFOgwha,5,0,1,Tue Jun 30 06:22:02 +0000 2020,liputan6dotcom,2026-08-04T20:48:58.183729+00:00
1277846340869873668,pajak sepeda pemerintah,targeted,"Kemenhub membantah akan menarik pajak dari pesepeda. #KAMUHARUSTAU #pajak #sepeda #kemenhub 

https://t.co/fgvSkngygs",2,1,0,Tue Jun 30 06:08:03 +0000 2020,indozonemedia,2026-08-04T20:48:58.183729+00:00
1277845369213181952,pajak sepeda pemerintah,targeted,"Walaupun pada nantinya (mungkin) gak dipajakin, sorry to say, dengan mewacanakan dan membahas pajak sepeda ini udah otak preman sih.

https://t.co/oLPfNzZPRl",3,1,0,Tue Jun 30 06:04:11 +0000 2020,rafenditya,2026-08-04T20:48:58.183729+00:00
1277842034733113345,pajak sepeda pemerintah,targeted,"@Luvianna11 @toto30942067 @hassuni71 @NcuhiRiwo @OdriSeva @Patiunus145 @Mylova211 @kharimakharima1 @R4Mujahidah @lululutfiyah123 @At_hie05 @Z41n_Z4rdh_ @nizaraligambus @Airin_Soekma_02 @Se2Umar @umar_agil @Ary_pakeY @yatsatc @abdullahasseg11 @N4R1N194 @iduliana @nchi @Naolivia__ @NauraTaqqiya @Nilnaeh @is_maman @M_Asmara1701 @marlina_idha @maysarooh @SitiKho73381116 @ANDINI_MAHARAN1 @Rania_Billy @amira_suud @Julie_ajadeh @sweety_mu_20 @yulie_yulie_ @Tan_Markonah2 @utuntauk @51_KR0K0T @OpiniDin @muhammadiyah @PPAisyiyah @PPPemudaMu @HaedarNs @fahiraidris @Dewie34292319 @Nurmantyo_Gatot @musniumar @sarina_cut @umminazeera1 PEMERINTAH Lewat Kemenhub keluarkan Jurus ""#CoronaMabuk"" dg Menargetkan ""Sepeda Kena Pajak (SKP)"". Sebentar lagi ""Orang Sholat, Orang Bicara, Orang Tidur &amp; Orang Mati"" ""#Harus"" bayar Pajak.🌅https://t.co/YdXsiqA0Cl",2,0,3,Tue Jun 30 05:50:56 +0000 2020,Matahari_1912,2026-08-04T20:48:58.183729+00:00
1277832463872475138,pajak sepeda pemerintah,targeted,"@bibil_embek @adriansyahyasin Ralat:
https://t.co/8n2jiHYK36",2,0,1,Tue Jun 30 05:12:55 +0000 2020,kahfifazrin,2026-08-04T20:48:58.183729+00:00
1277832060711784448,pajak sepeda pemerintah,targeted,"@GundiDr Ada penyatan baru dok. Bukan du pajak tp diatur.

https://t.co/PEioSjDMTR",3,1,1,Tue Jun 30 05:11:18 +0000 2020,ismailhasan13,2026-08-04T20:48:58.183729+00:00
1277826999151587328,pajak sepeda pemerintah,targeted,"Juru bicara kementerian perhubungan: pajak sepeda onthel itu kan peninggalan pemerintah kolonial Belanda, karena pada masa itu sepeda onthel masih barang mewah,makanya pemerintah kolonial Belanda memungut pajak sepeda onthel yang masuk ke dalam kota untuk pajak kas negara",2,2,0,Tue Jun 30 04:51:12 +0000 2020,AlbertSolo2,2026-08-04T20:48:58.183729+00:00
